Typologie du marché,Montant du contrat,Garantie,Délai de réalisation,Expérience fournisseur,Nombre de projets similaires,Notation interne,Chiffre d'affaire,Situation fiscale,Fournisseur blacklisté,Visa (Oui/Non)
Travaux,6609856,Retenu,3,10,5,15,38170684,Conforme,Non,Oui
Etude,4115461,Retenu,8,7,4,16,25641178,Conforme,Oui,Non
Etude,7510555,Retenu,6,10,0,20,44807993,Non conforme,Non,Oui
Travaux,4973674,Caution,6,4,3,11,20725522,Non conforme,Non,Non
Etude,4169584,Retenu,8,4,1,18,47425620,Conforme,Non,Non
Services,5059740,Caution,6,4,4,17,32280266,Conforme,Oui,Non
Fournitures,6892413,Aucune,3,7,5,17,48382627,Non conforme,Oui,Non
Etude,5771533,Retenu,8,4,1,14,35991619,Non conforme,Non,Non
Fournitures,4300817,Caution,3,2,0,11,48327567,Conforme,Non,Oui
Etude,9628117,Aucune,3,7,1,12,47966889,Non conforme,Oui,Non
Services,9647769,Aucune,8,8,5,14,23369072,Non conforme,Oui,Non
Travaux,4286267,Aucune,3,7,0,19,44914183,Non conforme,Oui,Non
Fournitures,4255245,Aucune,3,8,2,14,41748301,Non conforme,Oui,Non
Fournitures,4262908,Caution,3,3,5,15,20125737,Non conforme,Oui,Non
Fournitures,4195443,Aucune,6,5,3,16,30024836,Non conforme,Oui,Non
Etude,6233131,Caution,3,3,3,14,40194334,Conforme,Oui,Non
Services,9483484,Caution,4,8,1,17,34374884,Conforme,Non,Oui
Travaux,5460938,Retenu,8,4,0,19,12619832,Non conforme,Non,Oui
Etude,5523194,Caution,4,10,5,15,11512871,Conforme,Oui,Non
Services,5725760,Retenu,3,10,5,18,43421147,Conforme,Non,Oui
Services,5187101,Caution,3,1,1,18,14695126,Non conforme,Oui,Non
Services,4378429,Caution,8,8,2,18,20614953,Conforme,Non,Oui
Fournitures,4547350,Aucune,4,10,1,13,15733402,Conforme,Oui,Non
Etude,6234480,Caution,4,9,1,15,39722635,Conforme,Oui,Non
Fournitures,7720335,Retenu,8,2,2,15,39314440,Non conforme,Oui,Non
Services,9163038,Aucune,6,5,4,18,14308750,Non conforme,Non,Non
Fournitures,8478833,Caution,6,6,1,20,47674632,Non conforme,Oui,Non
Services,5948431,Retenu,3,5,4,11,26969906,Conforme,Non,Oui
Fournitures,7823113,Retenu,4,10,0,10,33241465,Non conforme,Non,Non
Services,8870037,Retenu,6,5,0,17,10255696,Non conforme,Non,Oui
Services,7126405,Aucune,6,10,3,11,33662642,Conforme,Non,Oui
Services,8325067,Retenu,8,2,5,12,44736288,Non conforme,Oui,Non
Services,8464770,Retenu,3,3,2,15,37634255,Conforme,Oui,Non
Travaux,9856179,Retenu,3,2,2,13,33365168,Conforme,Oui,Non
Etude,8115882,Caution,3,6,2,10,41635176,Conforme,Non,Oui
Fournitures,6913328,Retenu,6,9,5,13,20715898,Non conforme,Non,Non
Travaux,6825989,Aucune,3,2,4,20,22187746,Conforme,Non,Oui
Travaux,8060457,Caution,8,10,4,17,10919916,Non conforme,Non,Oui
Services,8294451,Caution,4,2,2,13,23362827,Conforme,Non,Oui
Services,4306375,Retenu,4,4,2,15,38384724,Conforme,Oui,Non
Etude,6528835,Retenu,4,7,4,18,20914220,Conforme,Oui,Non
Etude,7908113,Retenu,6,8,5,12,19161733,Non conforme,Non,Non
Etude,7865689,Caution,8,1,3,10,35878376,Conforme,Non,Non
Etude,7484422,Retenu,6,5,3,18,36304330,Non conforme,Non,Oui
Fournitures,5263010,Retenu,8,9,5,17,25183595,Non conforme,Oui,Non
Fournitures,8446680,Caution,6,4,0,19,26999738,Conforme,Oui,Non
Services,9037620,Retenu,4,7,0,19,22708110,Non conforme,Non,Oui
Fournitures,8922188,Aucune,6,9,0,18,30704186,Conforme,Oui,Non
Etude,7885147,Retenu,3,9,1,16,26560572,Conforme,Oui,Non
Services,9711023,Caution,4,9,1,16,34142069,Non conforme,Oui,Non
Services,7305085,Retenu,6,7,1,10,10460159,Conforme,Non,Oui
Fournitures,6641520,Caution,3,2,2,15,47510168,Conforme,Oui,Non
Services,7950592,Retenu,6,2,5,10,27496304,Non conforme,Non,Non
Services,9188840,Caution,4,10,2,19,45023309,Conforme,Non,Oui
Etude,6475818,Caution,3,9,1,13,30366018,Conforme,Non,Oui
Services,4232981,Retenu,3,3,1,14,11374536,Non conforme,Oui,Non
Etude,4586961,Caution,4,6,3,12,26532236,Conforme,Oui,Non
Travaux,8046366,Retenu,3,6,1,15,17747759,Conforme,Oui,Non
Services,4693882,Aucune,3,5,0,18,37248667,Conforme,Oui,Non
Travaux,9683600,Retenu,8,6,1,16,45033060,Non conforme,Oui,Non
Travaux,9686545,Caution,6,3,4,13,24097404,Conforme,Non,Oui
Fournitures,7646529,Aucune,3,6,0,15,10608318,Conforme,Non,Oui
Fournitures,5896546,Retenu,4,2,3,12,43555875,Conforme,Oui,Non
Etude,7992883,Caution,3,4,3,11,34911777,Non conforme,Oui,Non
Services,7831274,Retenu,4,9,2,10,35989285,Conforme,Non,Oui
Etude,9601793,Retenu,8,9,4,14,10066749,Non conforme,Oui,Non
Travaux,9626841,Retenu,3,7,4,15,11390551,Non conforme,Oui,Non
Services,5366028,Retenu,8,10,3,10,20917287,Non conforme,Non,Non
Services,6339126,Retenu,8,3,0,20,21462315,Conforme,Oui,Non
Fournitures,7207297,Retenu,8,1,2,20,25489555,Non conforme,Oui,Non
Fournitures,6107047,Aucune,4,3,4,14,38505438,Non conforme,Non,Oui
Etude,8090606,Retenu,8,8,5,16,44261064,Conforme,Oui,Non
Etude,8694753,Aucune,8,6,5,11,36418515,Non conforme,Oui,Non
Travaux,5451931,Retenu,3,3,4,11,25717857,Conforme,Oui,Non
Services,5955494,Aucune,6,9,1,11,15115937,Conforme,Non,Oui
Travaux,7819191,Retenu,4,1,3,13,36528944,Non conforme,Oui,Non
Fournitures,5760818,Retenu,4,4,1,19,22851542,Non conforme,Oui,Non
Etude,8113427,Retenu,6,5,3,15,13980969,Non conforme,Non,Oui
Travaux,9498083,Retenu,6,3,2,12,31386596,Conforme,Oui,Non
Services,7188759,Caution,6,7,3,15,37580092,Non conforme,Non,Oui
Services,5916369,Aucune,4,2,0,10,45174187,Conforme,Oui,Non
Etude,9368448,Caution,4,7,3,20,24441657,Non conforme,Non,Oui
Services,6399746,Aucune,6,7,5,10,30840543,Non conforme,Oui,Non
Fournitures,6215541,Aucune,8,2,3,15,37400554,Conforme,Oui,Non
Fournitures,9717048,Retenu,4,9,0,20,33865914,Conforme,Oui,Non
Etude,6368686,Retenu,3,7,3,20,29193258,Conforme,Non,Oui
Fournitures,6673315,Retenu,4,10,5,16,41962964,Non conforme,Oui,Non
Services,5462215,Aucune,4,7,4,11,40906365,Conforme,Oui,Non
Travaux,9712826,Aucune,8,5,5,13,28683040,Non conforme,Non,Non
Travaux,5410151,Aucune,3,3,5,14,11673368,Non conforme,Non,Oui
Services,9409322,Aucune,3,5,2,19,31460555,Conforme,Oui,Non
Etude,7402096,Retenu,6,4,0,10,24754708,Non conforme,Oui,Non
Fournitures,8535753,Caution,6,2,3,17,28117500,Conforme,Oui,Non
Travaux,5125419,Retenu,6,1,0,18,19761743,Conforme,Oui,Non
Etude,9607396,Caution,8,7,4,10,23981932,Non conforme,Oui,Non
Services,4963464,Caution,3,9,1,12,16588851,Conforme,Non,Oui
Services,9341428,Retenu,6,1,2,13,27883254,Non conforme,Non,Non
Etude,8089121,Caution,8,3,2,12,43172821,Conforme,Oui,Non
Etude,6728211,Retenu,4,4,2,19,20803033,Non conforme,Oui,Non
Fournitures,9954352,Retenu,3,5,3,20,43518897,Conforme,Oui,Non
Fournitures,9820734,Aucune,8,5,3,17,48605003,Conforme,Oui,Non
Services,6292048,Aucune,3,8,2,18,31100139,Non conforme,Oui,Non
Travaux,5125338,Aucune,3,2,3,18,25448381,Conforme,Oui,Non
Etude,6932292,Caution,8,6,4,15,34106328,Conforme,Oui,Non
Services,4704649,Retenu,6,6,5,19,44681383,Non conforme,Non,Oui
Fournitures,7044408,Caution,3,6,0,13,10707904,Conforme,Oui,Non
Fournitures,4362538,Retenu,6,6,1,20,26750983,Non conforme,Oui,Non
Fournitures,7760669,Retenu,4,4,2,14,37594502,Conforme,Oui,Non
Services,6085134,Caution,4,5,3,15,35455743,Conforme,Oui,Non
Services,4019306,Retenu,8,4,4,10,34313018,Conforme,Oui,Non
Fournitures,9999739,Caution,3,6,2,13,48772312,Conforme,Oui,Non
Fournitures,7219023,Aucune,4,9,5,14,19119208,Conforme,Non,Oui
Travaux,6875869,Retenu,3,3,0,20,19394585,Non conforme,Non,Oui
Travaux,8870028,Retenu,6,4,2,10,36538615,Non conforme,Non,Non
Etude,4705475,Aucune,4,7,5,13,44143611,Non conforme,Oui,Non
Etude,4082484,Aucune,4,10,4,16,41193029,Non conforme,Non,Oui
Fournitures,5168868,Caution,6,5,0,12,28431638,Non conforme,Non,Non
Fournitures,6337888,Aucune,3,1,2,10,27244113,Conforme,Oui,Non
Etude,9187242,Caution,3,2,0,14,27803388,Non conforme,Non,Oui
Etude,4379906,Aucune,8,10,4,14,20276930,Conforme,Oui,Non
Etude,9154536,Retenu,3,3,0,12,15521825,Conforme,Non,Oui
Fournitures,8436899,Caution,3,3,5,13,19207572,Non conforme,Oui,Non
Travaux,8277045,Caution,3,3,4,17,15632989,Non conforme,Oui,Non
Fournitures,7113436,Aucune,4,2,2,15,49532366,Non conforme,Oui,Non
Services,7651750,Aucune,3,10,5,12,41142383,Conforme,Oui,Non
Etude,5982522,Retenu,4,5,5,20,37625795,Conforme,Oui,Non
Travaux,4730724,Caution,4,2,1,13,19087431,Conforme,Non,Oui
Etude,6880719,Aucune,4,1,2,19,35550760,Non conforme,Oui,Non
Fournitures,6452095,Retenu,8,7,0,17,43203638,Non conforme,Oui,Non
Fournitures,5614669,Aucune,4,2,4,19,10451379,Conforme,Non,Oui
Etude,8018518,Aucune,3,7,3,20,37108398,Conforme,Oui,Non
Fournitures,7444801,Aucune,3,2,1,14,11387463,Non conforme,Non,Oui
Fournitures,8351990,Retenu,8,10,3,17,45148614,Conforme,Oui,Non
Travaux,4793630,Caution,8,1,3,20,32072503,Non conforme,Oui,Non
Travaux,4565977,Retenu,8,1,2,12,44514480,Non conforme,Non,Non
Etude,6172560,Caution,3,10,1,11,46097499,Conforme,Non,Oui
Travaux,9090779,Retenu,8,6,0,16,17320847,Conforme,Oui,Non
Services,7216664,Aucune,4,4,4,17,17734218,Conforme,Non,Oui
Fournitures,5934713,Aucune,4,3,2,11,48556747,Non conforme,Non,Non
Etude,9055862,Aucune,3,6,5,20,12350131,Non conforme,Non,Non
Fournitures,8926708,Caution,8,7,4,17,12458764,Non conforme,Oui,Non
Fournitures,7212252,Caution,4,7,3,13,36521766,Non conforme,Non,Non
Services,8427599,Aucune,4,6,2,20,26922842,Non conforme,Non,Oui
Services,9344472,Retenu,8,2,0,10,28452275,Conforme,Non,Oui
Etude,7968842,Aucune,4,2,1,20,21204754,Conforme,Non,Non
Etude,4255896,Aucune,3,2,3,12,41884856,Conforme,Oui,Non
Travaux,5190040,Retenu,4,8,5,15,11392199,Conforme,Non,Oui
Services,8715060,Aucune,4,9,0,12,19129437,Non conforme,Non,Non
Etude,8744528,Aucune,4,5,0,12,22029457,Non conforme,Oui,Non
Travaux,6939621,Aucune,4,8,0,12,32471483,Conforme,Oui,Non
Etude,8793192,Caution,6,1,1,18,16944813,Conforme,Non,Oui
Travaux,6104851,Caution,3,4,2,12,41156810,Non conforme,Oui,Non
